Id,UID,Original,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,Fixed Localized,Species,Comments,Deployment_ID,Local_Time,UTC_Time
5764,13002000016,2018-02-12 21:19:45.094,94,2018-02-12 13:19:45.094,2018-10-24 12:41:14.529,1,,0,1,6794239,283.093291666667,7680,2601.5625,2882.8125,156.282883204042,,,,F,,201,2018-02-12 21:19:45.094000-08:00,2018-02-13 05:19:45.094000+00:00
5765,13002000017,2018-02-12 21:19:49.253,253,2018-02-12 13:19:49.253,2018-10-24 12:41:14.559,1,,0,1,6894079,287.253291666667,5120,2625.0,2835.9375,157.63735774852,,,,F,,201,2018-02-12 21:19:49.253000-08:00,2018-02-13 05:19:49.253000+00:00
5766,13003000001,2018-02-12 21:30:02.511,511,2018-02-12 13:30:02.511,2018-10-24 12:41:15.821,1,,0,1,12287,0.511958333333333,6656,2625.0,2765.625,147.895913611339,,,,F,,201,2018-02-12 21:30:02.511000-08:00,2018-02-13 05:30:02.511000+00:00
5767,13003000002,2018-02-12 21:30:08.826,826,2018-02-12 13:30:08.826,2018-10-24 12:41:15.864,1,,0,1,163839,6.826625,3584,1921.875,2273.4375,151.252998571018,,,,F,,201,2018-02-12 21:30:08.826000-08:00,2018-02-13 05:30:08.826000+00:00
5768,13003000003,2018-02-12 21:30:19.535,535,2018-02-12 13:30:19.535,2018-10-24 12:41:15.939,1,,0,1,420863,17.5359583333333,5120,2531.25,2835.9375,150.539244413525,,,,F,,201,2018-02-12 21:30:19.535000-08:00,2018-02-13 05:30:19.535000+00:00
5769,13003000004,2018-02-12 21:30:20.688,688,2018-02-12 13:30:20.688,2018-10-24 12:41:15.944,1,,0,1,448511,18.6879583333333,6656,2648.4375,2812.5,148.123956969123,,,,F,,201,2018-02-12 21:30:20.688000-08:00,2018-02-13 05:30:20.688000+00:00
5770,13003000005,2018-02-12 21:30:21.903,903,2018-02-12 13:30:21.903,2018-10-24 12:41:15.954,1,,0,1,477695,19.9039583333333,5120,2601.5625,2835.9375,149.375240125085,,,,F,,201,2018-02-12 21:30:21.903000-08:00,2018-02-13 05:30:21.903000+00:00
5771,13003000006,2018-02-12 21:30:26.790,790,2018-02-12 13:30:26.790,2018-10-24 12:41:15.984,1,,0,1,594943,24.7892916666667,5120,2578.125,2859.375,148.060751380896,,,,F,,201,2018-02-12 21:30:26.790000-08:00,2018-02-13 05:30:26.790000+00:00
5772,13003000007,2018-02-12 21:30:37.242,242,2018-02-12 13:30:37.242,2018-10-24 12:41:16.049,1,,0,1,845823,35.242625,4608,2601.5625,2812.5,150.853394293524,,,,F,,201,2018-02-12 21:30:37.242000-08:00,2018-02-13 05:30:37.242000+00:00
5773,13003000008,2018-02-12 21:31:03.995,995,2018-02-12 13:31:03.995,2018-10-24 12:41:16.244,1,,0,1,1487871,61.994625,7680,2554.6875,2835.9375,148.647197697137,,,,F,,201,2018-02-12 21:31:03.995000-08:00,2018-02-13 05:31:03.995000+00:00
5774,13003000009,2018-02-12 21:31:22.768,768,2018-02-12 13:31:22.768,2018-10-24 12:41:16.364,1,,0,1,1938431,80.7679583333333,6144,2554.6875,2835.9375,154.64688749644,,,,F,,201,2018-02-12 21:31:22.768000-08:00,2018-02-13 05:31:22.768000+00:00
5775,13003000010,2018-02-12 21:31:23.023,23,2018-02-12 13:31:23.023,2018-10-24 12:41:16.369,1,,0,1,1944575,81.0239583333333,5120,2601.5625,2859.375,145.925957048916,,,,F,,201,2018-02-12 21:31:23.023000-08:00,2018-02-13 05:31:23.023000+00:00
5776,13003000011,2018-02-12 21:31:50.160,160,2018-02-12 13:31:50.160,2018-10-24 12:41:16.574,1,,0,1,2595839,108.159958333333,6656,2507.8125,2859.375,155.059310243221,,,,F,,201,2018-02-12 21:31:50.160000-08:00,2018-02-13 05:31:50.160000+00:00
5777,13003000012,2018-02-12 21:32:16.699,699,2018-02-12 13:32:16.699,2018-10-24 12:41:16.852,1,,0,1,3232767,134.698625,4096,2507.8125,2789.0625,152.997943531327,,,,F,,201,2018-02-12 21:32:16.699000-08:00,2018-02-13 05:32:16.699000+00:00
5778,13003000013,2018-02-12 21:32:19.706,706,2018-02-12 13:32:19.706,2018-10-24 12:41:16.872,1,,0,1,3304959,137.706625,3584,1640.625,1992.1875,148.949193724056,,,,F,,201,2018-02-12 21:32:19.706000-08:00,2018-02-13 05:32:19.706000+00:00
5779,13003000014,2018-02-12 21:32:39.078,78,2018-02-12 13:32:39.078,2018-10-24 12:41:17.017,1,,0,1,3769855,157.077291666667,4608,2554.6875,2835.9375,147.435662474141,,,,F,,201,2018-02-12 21:32:39.078000-08:00,2018-02-13 05:32:39.078000+00:00
5780,13003000015,2018-02-12 21:33:16.966,966,2018-02-12 13:33:16.966,2018-10-24 12:41:17.277,1,,0,1,4679167,194.965291666667,5120,2554.6875,2835.9375,146.76970669156,,,,F,,201,2018-02-12 21:33:16.966000-08:00,2018-02-13 05:33:16.966000+00:00
5781,13003000016,2018-02-12 21:34:31.141,141,2018-02-12 13:34:31.141,2018-10-24 12:41:17.807,1,,0,1,6459391,269.141291666667,5120,2625.0,2812.5,142.103243879163,,,,F,,201,2018-02-12 21:34:31.141000-08:00,2018-02-13 05:34:31.141000+00:00
5782,13004000001,2018-02-12 21:45:27.664,664,2018-02-12 13:45:27.664,2018-10-24 12:41:19.337,1,,0,1,615935,25.6639583333333,4096,2578.125,2929.6875,147.23081237728,,,,F,,201,2018-02-12 21:45:27.664000-08:00,2018-02-13 05:45:27.664000+00:00
5783,13004000002,2018-02-12 21:45:35.664,664,2018-02-12 13:45:35.664,2018-10-24 12:41:19.398,1,,0,1,807935,33.6639583333333,7168,2601.5625,2835.9375,153.51169811792,,,,F,,201,2018-02-12 21:45:35.664000-08:00,2018-02-13 05:45:35.664000+00:00
5784,13004000003,2018-02-12 21:45:42.896,896,2018-02-12 13:45:42.896,2018-10-24 12:41:19.443,1,,0,1,981503,40.8959583333333,5120,2578.125,2835.9375,150.889337991653,,,,F,,201,2018-02-12 21:45:42.896000-08:00,2018-02-13 05:45:42.896000+00:00
5785,13004000004,2018-02-12 21:45:43.237,237,2018-02-12 13:45:43.237,2018-10-24 12:41:19.448,1,,0,1,989695,41.2372916666667,5120,2601.5625,2789.0625,152.278009497836,,,,F,,201,2018-02-12 21:45:43.237000-08:00,2018-02-13 05:45:43.237000+00:00
5786,13004000005,2018-02-12 21:45:54.010,10,2018-02-12 13:45:54.010,2018-10-24 12:41:19.513,1,,0,1,1248255,52.010625,6656,2578.125,2859.375,150.459054831819,,,,F,,201,2018-02-12 21:45:54.010000-08:00,2018-02-13 05:45:54.010000+00:00
5787,13004000006,2018-02-12 21:46:14.234,234,2018-02-12 13:46:14.234,2018-10-24 12:41:19.738,1,,0,1,1733631,72.234625,3584,2531.25,2835.9375,158.861301728456,,,,F,,201,2018-02-12 21:46:14.234000-08:00,2018-02-13 05:46:14.234000+00:00
5788,13004000007,2018-02-12 21:46:28.442,442,2018-02-12 13:46:28.442,2018-10-24 12:41:19.838,1,,0,1,2074623,86.442625,11264,2578.125,3023.4375,150.314696551564,,,,F,,201,2018-02-12 21:46:28.442000-08:00,2018-02-13 05:46:28.442000+00:00
5789,13004000008,2018-02-12 21:46:33.455,455,2018-02-12 13:46:33.455,2018-10-24 12:41:19.873,1,,0,1,2194943,91.4559583333333,5120,2578.125,2812.5,154.237456609003,,,,F,,201,2018-02-12 21:46:33.455000-08:00,2018-02-13 05:46:33.455000+00:00
5790,13004000009,2018-02-12 21:46:39.834,834,2018-02-12 13:46:39.834,2018-10-24 12:41:19.923,1,,0,1,2348031,97.834625,5120,2507.8125,2859.375,147.855284028985,,,,F,,201,2018-02-12 21:46:39.834000-08:00,2018-02-13 05:46:39.834000+00:00
5791,13004000010,2018-02-12 21:47:11.429,429,2018-02-12 13:47:11.429,2018-10-24 12:41:20.154,1,,0,1,3106303,129.429291666667,5120,2531.25,2812.5,155.45377429025,,,,F,,201,2018-02-12 21:47:11.429000-08:00,2018-02-13 05:47:11.429000+00:00
5792,13004000011,2018-02-12 21:47:22.202,202,2018-02-12 13:47:22.202,2018-10-24 12:41:20.244,1,,0,1,3364863,140.202625,4096,2578.125,2835.9375,155.883711404806,,,,F,,201,2018-02-12 21:47:22.202000-08:00,2018-02-13 05:47:22.202000+00:00
5793,13004000012,2018-02-12 21:48:12.613,613,2018-02-12 13:48:12.613,2018-10-24 12:41:20.584,1,,0,1,4574719,190.613291666667,5120,2531.25,2812.5,147.695079479635,,,,F,,201,2018-02-12 21:48:12.613000-08:00,2018-02-13 05:48:12.613000+00:00
5794,13004000013,2018-02-12 21:48:31.579,579,2018-02-12 13:48:31.579,2018-10-24 12:41:20.724,1,,0,1,5029887,209.578625,4608,2578.125,2835.9375,153.491639022422,,,,F,,201,2018-02-12 21:48:31.579000-08:00,2018-02-13 05:48:31.579000+00:00
5795,13004000014,2018-02-12 21:48:39.280,280,2018-02-12 13:48:39.280,2018-10-24 12:41:20.780,1,,0,1,5214719,217.279958333333,7168,2507.8125,2859.375,150.680663407578,,,,F,,201,2018-02-12 21:48:39.280000-08:00,2018-02-13 05:48:39.280000+00:00
5796,13004000015,2018-02-12 21:49:35.366,366,2018-02-12 13:49:35.366,2018-10-24 12:41:21.160,1,,0,1,6560767,273.365291666667,4096,2531.25,2859.375,149.062504639408,,,,F,,201,2018-02-12 21:49:35.366000-08:00,2018-02-13 05:49:35.366000+00:00
5797,13004000016,2018-02-12 21:49:39.525,525,2018-02-12 13:49:39.525,2018-10-24 12:41:21.195,1,,0,1,6660607,277.525291666667,6144,2531.25,2859.375,152.312809227391,,,,F,,201,2018-02-12 21:49:39.525000-08:00,2018-02-13 05:49:39.525000+00:00
5798,13004000017,2018-02-12 21:49:44.026,26,2018-02-12 13:49:44.026,2018-10-24 12:41:21.230,1,,0,1,6768639,282.026625,4608,2601.5625,2835.9375,142.70042987307,,,,F,,201,2018-02-12 21:49:44.026000-08:00,2018-02-13 05:49:44.026000+00:00
5799,13004000018,2018-02-12 21:50:00.283,283,2018-02-12 13:50:00.283,2018-10-24 12:41:21.433,1,,0,1,7158783,298.282625,5120,2578.125,2835.9375,145.523361864904,,,,F,,201,2018-02-12 21:50:00.283000-08:00,2018-02-13 05:50:00.283000+00:00
5800,13005000001,2018-02-12 22:00:32.592,592,2018-02-12 14:00:32.592,2018-10-24 12:41:23.001,1,,0,1,734207,30.5919583333333,4608,1054.6875,1335.9375,136.74798893938,,,,F,,201,2018-02-12 22:00:32.592000-08:00,2018-02-13 06:00:32.592000+00:00
5801,13005000002,2018-02-12 22:01:37.210,210,2018-02-12 14:01:37.210,2018-10-24 12:41:23.482,1,,0,1,2285055,95.210625,4096,2554.6875,2859.375,149.718668362116,,,,F,,201,2018-02-12 22:01:37.210000-08:00,2018-02-13 06:01:37.210000+00:00
5802,13005000003,2018-02-12 22:01:37.551,551,2018-02-12 14:01:37.551,2018-10-24 12:41:23.482,1,,0,1,2293247,95.5519583333333,5120,2507.8125,2812.5,157.259440500915,,,,F,,201,2018-02-12 22:01:37.551000-08:00,2018-02-13 06:01:37.551000+00:00
5803,13005000004,2018-02-12 22:01:46.171,171,2018-02-12 14:01:46.171,2018-10-24 12:41:23.542,1,,0,1,2500095,104.170625,7168,2578.125,2859.375,147.182443499918,,,,F,,201,2018-02-12 22:01:46.171000-08:00,2018-02-13 06:01:46.171000+00:00
5804,13005000005,2018-02-12 22:01:50.053,53,2018-02-12 14:01:50.053,2018-10-24 12:41:23.572,1,,0,1,2593279,108.053291666667,7168,2531.25,2859.375,150.388509819938,,,,F,,201,2018-02-12 22:01:50.053000-08:00,2018-02-13 06:01:50.053000+00:00
5805,13005000006,2018-02-12 22:01:58.031,31,2018-02-12 14:01:58.031,2018-10-24 12:41:23.637,1,,0,1,2784767,116.031958333333,4096,2531.25,2835.9375,158.501160423504,,,,F,,201,2018-02-12 22:01:58.031000-08:00,2018-02-13 06:01:58.031000+00:00
5806,13005000007,2018-02-12 22:02:26.447,447,2018-02-12 14:02:26.447,2018-10-24 12:41:23.837,1,,0,1,3466751,144.447958333333,3584,2484.375,2812.5,161.164901317764,,,,F,,201,2018-02-12 22:02:26.447000-08:00,2018-02-13 06:02:26.447000+00:00
5807,13005000008,2018-02-12 22:02:34.000,0,2018-02-12 14:02:34.000,2018-10-24 12:41:23.887,1,,0,1,3647999,151.999958333333,5632,2484.375,2859.375,156.721523252475,,,,F,,201,2018-02-12 22:02:34-08:00,2018-02-13 06:02:34+00:00
5808,13005000009,2018-02-12 22:02:46.821,821,2018-02-12 14:02:46.821,2018-10-24 12:41:23.982,1,,0,1,3955711,164.821291666667,11264,2554.6875,2882.8125,151.92462978373,,,,F,,201,2018-02-12 22:02:46.821000-08:00,2018-02-13 06:02:46.821000+00:00
5809,13005000010,2018-02-12 22:02:51.834,834,2018-02-12 14:02:51.834,2018-10-24 12:41:24.022,1,,0,1,4076031,169.834625,4608,2554.6875,2859.375,160.016462945725,,,,F,,201,2018-02-12 22:02:51.834000-08:00,2018-02-13 06:02:51.834000+00:00
5810,13005000011,2018-02-12 22:02:54.906,906,2018-02-12 14:02:54.906,2018-10-24 12:41:24.049,1,,0,1,4149759,172.906625,4608,2531.25,2835.9375,148.526011548668,,,,F,,201,2018-02-12 22:02:54.906000-08:00,2018-02-13 06:02:54.906000+00:00
5811,13005000012,2018-02-12 22:03:57.925,925,2018-02-12 14:03:57.925,2018-10-24 12:41:24.555,1,,0,1,5662207,235.925291666667,4608,2484.375,2906.25,157.981509275643,,,,F,,201,2018-02-12 22:03:57.925000-08:00,2018-02-13 06:03:57.925000+00:00
5812,13005000013,2018-02-12 22:04:05.925,925,2018-02-12 14:04:05.925,2018-10-24 12:41:24.610,1,,0,1,5854207,243.925291666667,5632,2601.5625,2906.25,150.922297328798,,,,F,,201,2018-02-12 22:04:05.925000-08:00,2018-02-13 06:04:05.925000+00:00
5813,13005000014,2018-02-12 22:04:06.480,480,2018-02-12 14:04:06.480,2018-10-24 12:41:24.615,1,,0,1,5867519,244.479958333333,3584,2531.25,2812.5,150.016466629518,,,,F,,201,2018-02-12 22:04:06.480000-08:00,2018-02-13 06:04:06.480000+00:00
5814,13005000015,2018-02-12 22:04:36.859,859,2018-02-12 14:04:36.859,2018-10-24 12:41:24.850,1,,0,1,6596607,274.858625,3072,2531.25,2835.9375,156.875386457162,,,,F,,201,2018-02-12 22:04:36.859000-08:00,2018-02-13 06:04:36.859000+00:00
5815,13006000001,2018-02-12 22:16:18.480,480,2018-02-12 14:16:18.480,2018-10-24 12:41:26.723,1,,0,1,1835519,76.4799583333333,4608,2554.6875,2812.5,138.609139408412,,,,F,,201,2018-02-12 22:16:18.480000-08:00,2018-02-13 06:16:18.480000+00:00
5816,13006000002,2018-02-12 22:16:18.800,800,2018-02-12 14:16:18.800,2018-10-24 12:41:26.724,1,,0,1,1843199,76.7999583333333,6144,2531.25,2835.9375,154.646722933368,,,,F,,201,2018-02-12 22:16:18.800000-08:00,2018-02-13 06:16:18.800000+00:00
5817,13006000003,2018-02-12 22:17:33.957,957,2018-02-12 14:17:33.957,2018-10-24 12:41:27.316,1,,0,1,3646975,151.957291666667,5120,2648.4375,2882.8125,149.137199388994,,,,F,,201,2018-02-12 22:17:33.957000-08:00,2018-02-13 06:17:33.957000+00:00
5818,13006000004,2018-02-12 22:17:38.437,437,2018-02-12 14:17:38.437,2018-10-24 12:41:27.346,1,,0,1,3754495,156.437291666667,6656,2507.8125,2882.8125,148.99237280366,,,,F,,201,2018-02-12 22:17:38.437000-08:00,2018-02-13 06:17:38.437000+00:00
5819,13006000005,2018-02-12 22:17:46.992,992,2018-02-12 14:17:46.992,2018-10-24 12:41:27.401,1,,0,1,3959807,164.991958333333,3584,2531.25,2906.25,145.232953900243,,,,F,,201,2018-02-12 22:17:46.992000-08:00,2018-02-13 06:17:46.992000+00:00
5820,13006000006,2018-02-12 22:17:47.163,163,2018-02-12 14:17:47.163,2018-10-24 12:41:27.401,1,,0,1,3963903,165.162625,4096,2578.125,2859.375,166.699840359369,,,,F,,201,2018-02-12 22:17:47.163000-08:00,2018-02-13 06:17:47.163000+00:00
5821,13006000007,2018-02-12 22:18:02.309,309,2018-02-12 14:18:02.309,2018-10-24 12:41:27.516,1,,0,1,4327423,180.309291666667,6656,2578.125,2835.9375,142.833610193564,,,,F,,201,2018-02-12 22:18:02.309000-08:00,2018-02-13 06:18:02.309000+00:00
5822,13006000008,2018-02-12 22:18:18.160,160,2018-02-12 14:18:18.160,2018-10-24 12:41:27.626,1,,0,1,4707839,196.159958333333,3072,2437.5,2859.375,144.594785350448,,,,F,,201,2018-02-12 22:18:18.160000-08:00,2018-02-13 06:18:18.160000+00:00
5823,13006000009,2018-02-12 22:18:43.354,354,2018-02-12 14:18:43.354,2018-10-24 12:41:27.814,1,,0,1,5312511,221.354625,3584,2601.5625,2929.6875,146.740416880791,,,,F,,201,2018-02-12 22:18:43.354000-08:00,2018-02-13 06:18:43.354000+00:00
5824,13006000010,2018-02-12 22:18:46.149,149,2018-02-12 14:18:46.149,2018-10-24 12:41:27.834,1,,0,1,5379583,224.149291666667,6656,1054.6875,1265.625,135.410665169992,,,,F,,201,2018-02-12 22:18:46.149000-08:00,2018-02-13 06:18:46.149000+00:00
5825,13006000011,2018-02-12 22:19:07.951,951,2018-02-12 14:19:07.951,2018-10-24 12:41:27.994,1,,0,1,5902847,245.951958333333,5120,2601.5625,2789.0625,147.026933271763,,,,F,,201,2018-02-12 22:19:07.951000-08:00,2018-02-13 06:19:07.951000+00:00
5826,13006000012,2018-02-12 22:19:11.706,706,2018-02-12 14:19:11.706,2018-10-24 12:41:28.024,1,,0,1,5992959,249.706625,6656,2578.125,2835.9375,141.655843106295,,,,F,,201,2018-02-12 22:19:11.706000-08:00,2018-02-13 06:19:11.706000+00:00
5827,13006000013,2018-02-12 22:19:12.005,5,2018-02-12 14:19:12.005,2018-10-24 12:41:28.024,1,,0,1,6000127,250.005291666667,6144,2554.6875,2835.9375,147.321883843428,,,,F,,201,2018-02-12 22:19:12.005000-08:00,2018-02-13 06:19:12.005000+00:00
5828,13006000014,2018-02-12 22:19:21.114,114,2018-02-12 14:19:21.114,2018-10-24 12:41:28.089,1,,0,1,6218751,259.114625,4608,2554.6875,2859.375,147.845044476129,,,,F,,201,2018-02-12 22:19:21.114000-08:00,2018-02-13 06:19:21.114000+00:00
5829,13006000015,2018-02-12 22:19:43.834,834,2018-02-12 14:19:43.834,2018-10-24 12:41:28.264,1,,0,1,6764031,281.834625,5632,2601.5625,2835.9375,148.82416125364,,,,F,,201,2018-02-12 22:19:43.834000-08:00,2018-02-13 06:19:43.834000+00:00
5830,13006000016,2018-02-12 22:19:48.655,655,2018-02-12 14:19:48.655,2018-10-24 12:41:28.309,1,,0,1,6879743,286.655958333333,8192,2460.9375,2835.9375,147.658831674704,,,,F,,201,2018-02-12 22:19:48.655000-08:00,2018-02-13 06:19:48.655000+00:00
5831,13007000001,2018-02-12 22:30:24.122,122,2018-02-12 14:30:24.122,2018-10-24 12:41:29.699,1,,0,1,530943,22.122625,5632,1453.125,1617.1875,132.536560670546,,,,F,,201,2018-02-12 22:30:24.122000-08:00,2018-02-13 06:30:24.122000+00:00
5832,13008000001,2018-02-12 22:45:02.299,299,2018-02-12 14:45:02.299,2018-10-24 12:41:32.869,1,,0,1,7167,0.298625,10240,11578.125,11671.875,105.751220146421,,,,F,,201,2018-02-12 22:45:02.299000-08:00,2018-02-13 06:45:02.299000+00:00
5833,13009000001,2018-02-12 23:00:02.662,662,2018-02-12 15:00:02.662,2018-10-24 12:41:36.329,1,,0,1,15871,0.661291666666667,13312,4031.25,4078.125,109.247497784827,,,,F,,201,2018-02-12 23:00:02.662000-08:00,2018-02-13 07:00:02.662000+00:00
5834,13012000001,2018-02-12 23:46:57.691,691,2018-02-12 15:46:57.691,2018-10-24 12:41:47.616,1,,0,1,2776575,115.690625,16896,1781.25,1898.4375,123.785681482226,,,,F,,201,2018-02-12 23:46:57.691000-08:00,2018-02-13 07:46:57.691000+00:00
5835,13015000001,2018-02-13 00:32:03.834,834,2018-02-12 16:32:03.834,2018-10-24 12:41:57.993,1,,0,1,2924031,121.834625,4096,9421.875,9750.0,140.225829594144,,,,F,,201,2018-02-13 00:32:03.834000-08:00,2018-02-13 08:32:03.834000+00:00
5836,13015000002,2018-02-13 00:33:29.146,146,2018-02-12 16:33:29.146,2018-10-24 12:41:58.608,1,,0,1,4971519,207.146625,5120,1031.25,1265.625,129.675020667521,,,,F,,201,2018-02-13 00:33:29.146000-08:00,2018-02-13 08:33:29.146000+00:00
5837,13015000003,2018-02-13 00:33:49.903,903,2018-02-12 16:33:49.903,2018-10-24 12:41:58.748,1,,0,1,5469695,227.903958333333,4608,2648.4375,2835.9375,135.031940163855,,,,F,,201,2018-02-13 00:33:49.903000-08:00,2018-02-13 08:33:49.903000+00:00
5838,13016000001,2018-02-13 00:45:03.727,727,2018-02-12 16:45:03.727,2018-10-24 12:42:00.551,1,,0,1,41471,1.72795833333333,8704,2601.5625,2882.8125,142.266827255851,,,,F,,201,2018-02-13 00:45:03.727000-08:00,2018-02-13 08:45:03.727000+00:00
5839,13017000001,2018-02-13 01:01:00.111,111,2018-02-12 17:01:00.111,2018-10-24 12:42:04.393,1,,0,1,1394687,58.1119583333333,9728,2601.5625,2789.0625,139.184051507102,,,,F,,201,2018-02-13 01:01:00.111000-08:00,2018-02-13 09:01:00.111000+00:00
5840,13019000001,2018-02-13 01:30:58.618,618,2018-02-12 17:30:58.618,2018-10-24 12:42:11.225,1,,0,1,1358847,56.618625,3584,2578.125,2835.9375,148.344913851976,,,,F,,201,2018-02-13 01:30:58.618000-08:00,2018-02-13 09:30:58.618000+00:00
5841,13019000002,2018-02-13 01:31:20.549,549,2018-02-12 17:31:20.549,2018-10-24 12:42:11.376,1,,0,1,1885183,78.5492916666667,6144,2601.5625,2789.0625,141.013946280527,,,,F,,201,2018-02-13 01:31:20.549000-08:00,2018-02-13 09:31:20.549000+00:00
5842,13031000001,2018-02-13 04:31:58.459,459,2018-02-12 20:31:58.459,2018-10-24 12:42:52.843,1,,0,1,2795007,116.458625,5120,1359.375,1757.8125,156.043847564682,,,,F,,201,2018-02-13 04:31:58.459000-08:00,2018-02-13 12:31:58.459000+00:00
5843,13039000001,2018-02-13 06:30:02.255,255,2018-02-12 22:30:02.255,2018-10-24 12:43:19.214,1,,0,1,6143,0.255958333333333,10752,8812.5,8882.8125,129.990499166538,,,,F,,201,2018-02-13 06:30:02.255000-08:00,2018-02-13 14:30:02.255000+00:00
5844,13043000001,2018-02-13 07:31:33.413,413,2018-02-12 23:31:33.413,2018-10-24 12:43:33.546,1,,0,1,2193919,91.4132916666667,4608,1640.625,2203.125,149.474491050508,,,,U,single whistle,201,2018-02-13 07:31:33.413000-08:00,2018-02-13 15:31:33.413000+00:00
5845,13043000002,2018-02-13 07:33:32.815,815,2018-02-12 23:33:32.815,2018-10-24 12:43:34.514,1,,0,1,5059583,210.815958333333,5632,1500.0,1992.1875,155.94629338319,,,,F,,201,2018-02-13 07:33:32.815000-08:00,2018-02-13 15:33:32.815000+00:00
5846,13046000001,2018-02-13 08:17:48.166,166,2018-02-13 00:17:48.166,2018-10-24 12:43:44.424,1,,0,1,3987967,166.165291666667,6144,2765.625,3187.5,135.757890856424,,,,F,,201,2018-02-13 08:17:48.166000-08:00,2018-02-13 16:17:48.166000+00:00
5847,13049000001,2018-02-13 09:01:10.010,10,2018-02-13 01:01:10.010,2018-10-24 12:43:54.054,1,,0,1,1632255,68.010625,4608,1546.875,1851.5625,139.361349632203,,,,F,,201,2018-02-13 09:01:10.010000-08:00,2018-02-13 17:01:10.010000+00:00
5848,13050000001,2018-02-13 09:15:06.821,821,2018-02-13 01:15:06.821,2018-10-24 12:43:57.027,1,,0,1,115711,4.82129166666667,3584,7218.75,7500.0,141.782250525971,,,,F,,201,2018-02-13 09:15:06.821000-08:00,2018-02-13 17:15:06.821000+00:00
5849,13050000002,2018-02-13 09:18:07.429,429,2018-02-13 01:18:07.429,2018-10-24 12:43:58.376,1,,0,1,4450303,185.429291666667,4096,1664.0625,1921.875,154.094513142148,,,,F,,201,2018-02-13 09:18:07.429000-08:00,2018-02-13 17:18:07.429000+00:00
5850,13053000001,2018-02-13 10:00:02.255,255,2018-02-13 02:00:02.255,2018-10-24 12:44:07.428,1,,0,1,6143,0.255958333333333,7168,1804.6875,1968.75,128.176680810212,,,,F,,201,2018-02-13 10:00:02.255000-08:00,2018-02-13 18:00:02.255000+00:00
5851,13054000001,2018-02-13 10:15:35.322,322,2018-02-13 02:15:35.322,2018-10-24 12:44:11.079,1,,0,1,799743,33.322625,4608,1921.875,2250.0,144.701813009279,,,,F,,201,2018-02-13 10:15:35.322000-08:00,2018-02-13 18:15:35.322000+00:00
5852,13056000001,2018-02-13 10:47:56.506,506,2018-02-13 02:47:56.506,2018-10-24 12:44:18.897,1,,0,1,4188159,174.506625,5120,1921.875,2250.0,130.915577054324,,,,F,,201,2018-02-13 10:47:56.506000-08:00,2018-02-13 18:47:56.506000+00:00
5853,13058000001,2018-02-13 11:15:46.245,245,2018-02-13 03:15:46.245,2018-10-24 12:44:24.770,1,,0,1,1061887,44.2452916666667,4096,1476.5625,1757.8125,127.583885602818,,,,F,,201,2018-02-13 11:15:46.245000-08:00,2018-02-13 19:15:46.245000+00:00
5854,13059000001,2018-02-13 11:31:18.501,501,2018-02-13 03:31:18.501,2018-10-24 12:44:28.380,1,,0,1,1836031,76.5012916666667,13312,1101.5625,1382.8125,131.647773398174,,,,F,,201,2018-02-13 11:31:18.501000-08:00,2018-02-13 19:31:18.501000+00:00
5855,13059000002,2018-02-13 11:31:21.850,850,2018-02-13 03:31:21.850,2018-10-24 12:44:28.410,1,,0,1,1916415,79.850625,10240,1148.4375,1312.5,123.658770799819,,,,F,,201,2018-02-13 11:31:21.850000-08:00,2018-02-13 19:31:21.850000+00:00
5856,13059000003,2018-02-13 11:31:25.754,754,2018-02-13 03:31:25.754,2018-10-24 12:44:28.440,1,,0,1,2010111,83.754625,7680,984.375,1429.6875,133.144932112192,,,,F,,201,2018-02-13 11:31:25.754000-08:00,2018-02-13 19:31:25.754000+00:00
5857,13059000004,2018-02-13 11:31:26.117,117,2018-02-13 03:31:26.117,2018-10-24 12:44:28.440,1,,0,1,2018815,84.1172916666667,6144,984.375,1382.8125,134.460765755653,,,,F,,201,2018-02-13 11:31:26.117000-08:00,2018-02-13 19:31:26.117000+00:00
5858,13059000005,2018-02-13 11:31:26.202,202,2018-02-13 03:31:26.202,2018-10-24 12:44:28.440,1,,0,1,2020863,84.202625,11776,984.375,1171.875,134.201079975506,,,,F,,201,2018-02-13 11:31:26.202000-08:00,2018-02-13 19:31:26.202000+00:00
5859,13067000001,2018-02-13 13:32:49.935,935,2018-02-13 05:32:49.935,2018-10-24 12:44:56.384,1,,0,1,4030463,167.935958333333,4096,2578.125,2835.9375,146.428208660852,,,,F,,201,2018-02-13 13:32:49.935000-08:00,2018-02-13 21:32:49.935000+00:00
5860,13074000001,2018-02-13 15:19:30.800,800,2018-02-13 07:19:30.800,2018-10-24 12:45:21.222,1,,0,1,6451199,268.799958333333,3584,1265.625,1546.875,141.760664263259,,,,F,,201,2018-02-13 15:19:30.800000-08:00,2018-02-13 23:19:30.800000+00:00
5861,13075000001,2018-02-13 15:30:07.782,782,2018-02-13 07:30:07.782,2018-10-24 12:45:22.719,1,,0,1,138751,5.78129166666667,6656,4171.875,4382.8125,141.014661368685,,,,B,,201,2018-02-13 15:30:07.782000-08:00,2018-02-13 23:30:07.782000+00:00
